RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394938,61,"Omaha, NE",Msa,NE,8306.281,7976.4451,8295.5828,8025.5144,8435.1426,8444.7845,8825.433,9066.9582,8924.4047,8527.2771,8162.4337,7664.9475,7446.0447,7105.4309,7182.7139,7597.033,8357.9286,8847.2532,8917.9547,8701.7186,8785.825,8600.6186,8481.7497,7931.1873,7649.1792,7290.2591,7242.4479,7417.3441,7465.7291,7992.1405,8458.7948,9525.3832,10034.558
394908,62,"New Haven, CT",Msa,CT,13747.7635,13915.5211,14246.1529,12625.9257,12230.6442,13144.8832,13435.5537,13104.2189,12906.5688,13157.3396,13367.0414,12779.6428,12538.2473,12905.4458,12064.2579,12006.0142,11965.0953,13313.8572,13340.0416,12612.3556,12365.2853,12691.6134,12856.5157,11994.0581,11807.198,11461.4665,13058.2927,13294.721,13440.5782,12339.1183,12632.0068,13365.5891,15539.7011
394357,63,"Bakersfield, CA",Msa,CA,8553.9138,8354.775,8544.7141,8502.1675,8262.4496,8443.5941,8513.924,8822.1206,8650.2983,8395.5026,8105.401,7693.1016,7521.5781,7652.2939,7654.3165,7715.7055,8083.3751,8421.9105,8811.3617,8786.9102,8678.7329,8681.1792,8403.5702,8625.261,8469.4847,8438.5774,8985.1831,8853.6146,8788.5644,7908.0432,8932.816,9661.1706,10229.7843
394753,64,"Knoxville, TN",Msa,TN,8854.2036,8791.5569,8802.6855,8877.1213,9390.7677,9857.6239,9975.6181,9761.1373,9308.3562,8912.8344,8707.2138,8775.2021,9372.1965,9944.8615,10594.9951,10241.2086,10204.5141,9874.9544,10380.3654,10099.6393,10456.4595,9874.2024,9655.3409,9287.8002,8949.6131,8802.0767,9162.062,9947.4334,9895.1485,9767.5998,9628.0175,10435.9269,10633.9856
394653,65,"Greenville, SC",Msa,SC,8463.0254,8459.8596,8752.6969,8512.9611,8844.6978,8805.1132,8915.7285,8676.3117,8905.4874,8655.7852,8963.9544,8507.3302,8184.2938,7670.4563,8097.1366,8449.5159,9130.1823,9098.3235,9346.9651,8699.4318,8066.9578,7668.9563,7463.9446,7310.003,7144.9351,7017.9442,7584.316,7709.1511,7985.2749,7693.4782,7696.0953,7765.4714,8004.4682
394952,66,"Ventura, CA",Msa,CA,22085.5131,24999.352,24953.468,24611.2677,22869.6876,22526.0706,21947.3376,21730.783,22089.2264,21246.5615,19662.0996,18638.5644,17684.1244,17367.0146,18099.2529,19626.8658,20413.9538,20311.0876,20672.5114,21346.6689,21264.0005,22584.7945,22723.2929,22977.9371,21639.3042,24955.373,33546.6033,36558.7817,33925.0589,27355.6542,26525.2951,30502.7267,32135.5975
394318,67,"Allentown, PA",Msa,PA,9632.3207,9358.1215,9236.4979,8741.9823,9027.1408,9697.11,10501.3836,10488.8877,10225.4923,9683.4411,9834.9926,9981.1892,9891.7392,9697.343,9476.1621,9609.9115,9635.8226,9780.2497,9976.4848,10279.3259,10136.5215,9938.1755,9686.3066,9595.1832,9353.3855,8983.3824,9757.9148,10633.3044,13752.8109,13498.4021,13712.1964,11357.8096,11589.2247
394561,68,"El Paso, TX",Msa,TX,5336.8257,5250.5983,5307.683,5298.5267,5355.3697,5516.2554,5667.0242,5580.2705,5333.3087,5267.6107,5180.6983,5368.9964,5550.2258,5941.4085,5917.1459,6071.4016,6088.6779,6176.1982,6145.9665,6020.4474,6108.9025,6196.5277,6040.5717,5912.0521,5491.4965,5836.0796,5840.9227,6203.2607,6344.4775,6338.5333,6367.9787,6308.2203,7037.0002
394367,69,"Baton Rouge, LA",Msa,LA,8560.8179,8411.5227,8116.9234,8352.1034,8383.0417,8349.6911,8041.2996,7679.2723,7536.878,7641.7041,7654.865,7723.1344,7510.7898,7496.139,7504.3422,7765.8065,7907.8161,7926.9838,7781.5778,7965.0783,7855.8594,7981.3333,7346.0175,7363.2699,7321.0796,7179.3354,6809.6927,7009.8203,7422.3186,7764.0182,7637.7775,7954.3625,8010.2614
394521,70,"Dayton, OH",Msa,OH,5456.2651,5382.9709,5693.9931,6094.6109,6247.2402,6495.3584,6453.1366,6658.9484,6410.9319,6067.1279,5684.0118,5438.8884,4940.5214,4781.7182,5133.637,5923.2077,6783.9105,7087.2192,7327.0281,7055.6656,7098.6911,6960.8506,6853.2396,6473.252,6076.1521,5961.0788,6625.8357,6800.9369,6932.3844,6511.2304,7042.9704,7378.5365,7598.7372
