RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
9,0,California,State,CA,163448.0,163222.0,163083.0,162811.0,162636.0,162502.0,162427.0,162432.0,162481.0,162657.0,162860.0,163139.0,163182.0,163290.0,163479.0,163959.0,164528.0,165127.0,165858.0,166637.0,167507.0,168289.0,169199.0,170234.0,171669.0,173257.0,174781.0,176082.0,177256.0,178472.0,179573.0,180771.0,182075.0,183454.0,184722.0,185800.0,187068.0,188410.0,189818.0,191087.0,192412.0,193978.0,195639.0,197115.0,198440.0,199994.0,201876.0,203952.0,205975.0,207909.0,209895.0,212024.0,214341.0,216748.0,219233.0,221885.0,224629.0,227285.0,229930.0,232601.0,235168.0,237832.0,240614.0,243553.0,246193.0,248521.0,250584.0,252610.0,254680.0,256852.0,259001.0,261163.0,263358.0,265730.0,268174.0,270817.0,273648.0,276960.0,280713.0,284691.0,288599.0,292543.0,296726.0,301042.0,305187.0,308985.0,312794.0,316619.0,320578.0,323997.0,327756.0,331902.0,336738.0,341573.0,346759.0,351930.0,357883.0,364225.0,370977.0,377889.0,385637.0,394416.0,403067.0,411127.0,418794.0,426445.0,433671.0,441041.0,447861.0,455231.0,462406.0,470018.0,476709.0,482919.0,489235.0,495786.0,502568.0,508995.0,514227.0,518880.0,522747.0,526019.0,529131.0,531445.0,534012.0,535353.0,535838.0,535491.0,534016.0,532278.0,530760.0,529273.0,527782.0,525769.0,523538.0,521234.0,517754.0,513987.0,509401.0,504577.0,498842.0,492140.0,485342.0,477757.0,470181.0,460771.0,450059.0,438380.0,426880.0,416247.0,405593.0,395594.0,386497.0,378364.0,369387.0,360622.0,352494.0,347404.0,342934.0,338879.0,335233.0,332653.0,331382.0,330536.0,329973.0,330023.0,331585.0,333602.0,335140.0,335029.0,335920.0,337186.0,338991.0,338654.0,337499.0,335951.0,334738.0,333093.0,330820.0,328854.0,327174.0,325736.0,323547.0,321320.0,318271.0,316461.0,315052.0,313676.0,312056.0,310257.0,309551.0,308409.0,307721.0,307218.0,307445.0,308200.0,309793.0,311766.0,314125.0,317096.0,320525.0,324750.0,328649.0,333787.0,338847.0,344837.0,351447.0,358817.0,366364.0,373983.0,381497.0,388786.0,395251.0,400867.0,406043.0,410529.0,415069.0,418809.0,421033.0,422131.0,422788.0,423658.0,424993.0,425728.0,427002.0,428362.0,430797.0,432603.0,434538.0,436722.0,439976.0,442713.0,445570.0,447789.0,449912.0,452458.0,455396.0,458621.0,461169.0,464688.0,467795.0,470491.0,472226.0,474930.0,477540.0,480300.0,482712.0,485747.0,488545.0,491580.0,494163.0,496404.0,498863.0,501531.0,504706.0,507599.0,510897.0,514383.0,517376.0,520089.0,523083.0,526386.0,530363.0,534457.0,538754.0,543009.0,546642.0,549619.0,552529.0,555463.0,557874.0,558916.0,559207.0,559645.0,560186.0,559807.0,558976.0,557486.0,556574.0,557223.0,559771.0,562872.0,564394.0,564555.0,564861.0,566327.0,568077.0,570568.0,573417.0,577008.0,580685.0,583797.0,585683.0,587400.0,591081.0,596946.0
54,1,Texas,State,TX,98109.0,98134.0,98166.0,98293.0,98435.0,98552.0,98644.0,98759.0,98911.0,99086.0,99302.0,99538.0,99556.0,99552.0,99534.0,99665.0,99752.0,99880.0,100010.0,100188.0,100371.0,100621.0,100847.0,101086.0,101562.0,102018.0,102468.0,102592.0,102799.0,103007.0,103309.0,103538.0,103754.0,103821.0,103855.0,103860.0,104081.0,104570.0,105242.0,105991.0,106684.0,107371.0,108029.0,108590.0,109055.0,109595.0,110190.0,110786.0,111175.0,111456.0,111626.0,111814.0,111851.0,111886.0,111880.0,112064.0,112309.0,112558.0,112851.0,113172.0,113391.0,113381.0,113215.0,113117.0,113203.0,113310.0,113438.0,113485.0,113590.0,113713.0,113802.0,113888.0,113997.0,114236.0,114584.0,115004.0,115429.0,115917.0,116398.0,116893.0,117313.0,117700.0,118096.0,118484.0,118761.0,118848.0,118832.0,118871.0,119004.0,119242.0,119466.0,119744.0,119982.0,120293.0,120568.0,120885.0,121456.0,122492.0,123846.0,124987.0,125833.0,126327.0,126924.0,127469.0,128137.0,128747.0,129336.0,129917.0,130542.0,130948.0,131198.0,131376.0,131633.0,132028.0,132356.0,132696.0,132979.0,133162.0,133465.0,133697.0,134060.0,134465.0,134920.0,135359.0,135878.0,136411.0,136957.0,137428.0,137932.0,138593.0,139157.0,139736.0,140137.0,140434.0,140639.0,140957.0,141318.0,141734.0,142034.0,142504.0,142954.0,143351.0,143616.0,143847.0,143646.0,143248.0,142692.0,142347.0,141960.0,141588.0,141297.0,140892.0,140396.0,139854.0,139284.0,138732.0,138438.0,138422.0,138491.0,138373.0,138217.0,138078.0,138048.0,137968.0,137917.0,137848.0,138058.0,138229.0,138325.0,138310.0,138330.0,138430.0,138461.0,138348.0,137887.0,137362.0,136834.0,136408.0,135897.0,135471.0,135062.0,134538.0,133968.0,133396.0,132934.0,132509.0,132326.0,132302.0,132397.0,132420.0,132295.0,132127.0,132102.0,132340.0,132687.0,132987.0,133310.0,133666.0,134094.0,134477.0,134769.0,135052.0,135505.0,136095.0,136785.0,137426.0,138180.0,139022.0,139885.0,140757.0,141652.0,142592.0,143629.0,144721.0,145805.0,146762.0,147631.0,148526.0,149320.0,150087.0,150887.0,151808.0,152686.0,153634.0,154580.0,155555.0,156528.0,157538.0,158560.0,159574.0,160661.0,161770.0,162804.0,163822.0,164820.0,165788.0,166679.0,167626.0,168488.0,169389.0,170334.0,171250.0,172139.0,173000.0,174036.0,175013.0,176075.0,177005.0,177996.0,178893.0,180009.0,181192.0,182260.0,183320.0,184243.0,185220.0,186044.0,186899.0,187668.0,188466.0,189321.0,190324.0,191321.0,192230.0,193029.0,193867.0,194867.0,195985.0,197076.0,198108.0,199004.0,199891.0,200626.0,201521.0,202333.0,203324.0,204305.0,205268.0,205923.0,206412.0,206984.0,207609.0,208234.0,208696.0,209248.0,209655.0,210141.0,210520.0,210999.0,211492.0,212191.0,212962.0,213722.0,214479.0,215340.0,216353.0
43,2,New York,State,NY,121051.0,120775.0,120612.0,120363.0,120263.0,120196.0,120116.0,120039.0,119995.0,120001.0,120038.0,120119.0,120072.0,120289.0,120523.0,120826.0,120926.0,121055.0,121308.0,121550.0,121787.0,121951.0,122304.0,122679.0,123427.0,123854.0,124261.0,124325.0,124531.0,124738.0,124822.0,125149.0,125561.0,126222.0,126603.0,126999.0,127186.0,127613.0,128073.0,128801.0,129587.0,130429.0,131545.0,132441.0,133326.0,133947.0,134642.0,135268.0,135879.0,136746.0,137753.0,138889.0,139885.0,140858.0,141595.0,142276.0,142922.0,143698.0,144654.0,145668.0,146709.0,147549.0,148383.0,149195.0,150103.0,151024.0,151998.0,153010.0,154014.0,155101.0,156223.0,157400.0,158595.0,159773.0,160831.0,161924.0,163033.0,164245.0,165495.0,166786.0,168061.0,169301.0,170607.0,172028.0,173442.0,174909.0,176629.0,178240.0,179769.0,181111.0,182470.0,184048.0,185754.0,187520.0,188998.0,190371.0,191843.0,193330.0,194681.0,196095.0,197678.0,199496.0,201360.0,203090.0,204825.0,206469.0,208359.0,210157.0,212002.0,213858.0,215632.0,217528.0,219387.0,221206.0,223053.0,224927.0,226933.0,228905.0,230708.0,232539.0,234130.0,235606.0,236924.0,238121.0,239163.0,240184.0,241040.0,241765.0,242172.0,242470.0,242644.0,242810.0,242914.0,243050.0,243231.0,243279.0,243442.0,243486.0,243618.0,243697.0,243710.0,243917.0,244132.0,244134.0,244079.0,243730.0,243405.0,242832.0,242086.0,241204.0,240166.0,239166.0,238112.0,236801.0,235398.0,234114.0,232903.0,231826.0,230732.0,229769.0,228833.0,227910.0,227112.0,226442.0,226059.0,225940.0,225935.0,225948.0,225802.0,225768.0,225684.0,225892.0,226015.0,226321.0,226364.0,226086.0,225496.0,224666.0,223943.0,223177.0,222692.0,222182.0,221728.0,220936.0,220127.0,219125.0,218351.0,217790.0,217419.0,217161.0,216752.0,216408.0,216013.0,215540.0,215163.0,214881.0,214852.0,214900.0,215011.0,215169.0,215344.0,215438.0,215638.0,215901.0,216204.0,216679.0,217071.0,217662.0,218188.0,218842.0,219480.0,220037.0,220564.0,221208.0,221861.0,222455.0,223031.0,223574.0,224215.0,224669.0,225042.0,225308.0,225488.0,225709.0,225953.0,226270.0,226626.0,227090.0,227515.0,227799.0,227958.0,228225.0,228609.0,229103.0,229684.0,230265.0,230862.0,231318.0,231696.0,231933.0,232219.0,232848.0,233660.0,234432.0,235053.0,235528.0,236087.0,236739.0,237440.0,238291.0,239185.0,240289.0,241266.0,242003.0,242629.0,243508.0,244659.0,246011.0,247138.0,248139.0,249061.0,250011.0,251096.0,252068.0,253239.0,254374.0,255544.0,256572.0,257585.0,258673.0,259872.0,261078.0,262301.0,263410.0,264351.0,265162.0,265959.0,266805.0,267748.0,268608.0,269590.0,270366.0,270817.0,270961.0,271080.0,271470.0,272042.0,272757.0,273458.0,274247.0,275032.0,275972.0,276852.0,277899.0,279281.0,281025.0
14,3,Florida,State,FL,103811.0,103917.0,104039.0,104269.0,104489.0,104732.0,104963.0,105170.0,105316.0,105470.0,105640.0,105850.0,105884.0,105977.0,106079.0,106402.0,106701.0,106970.0,107229.0,107505.0,107823.0,108110.0,108444.0,108778.0,109492.0,110087.0,110618.0,110738.0,110931.0,111083.0,111296.0,111599.0,112072.0,112627.0,113033.0,113353.0,113456.0,113683.0,113957.0,114437.0,114924.0,115584.0,116273.0,116890.0,117328.0,117710.0,118227.0,118794.0,119392.0,119998.0,120680.0,121414.0,122110.0,122746.0,123355.0,123974.0,124670.0,125412.0,126211.0,127036.0,127890.0,128781.0,129682.0,130599.0,131542.0,132504.0,133543.0,134615.0,135747.0,136890.0,138016.0,139115.0,140192.0,141220.0,142234.0,143265.0,144341.0,145453.0,146560.0,147724.0,148861.0,150067.0,151295.0,152696.0,154156.0,155705.0,157233.0,158762.0,160227.0,161605.0,162936.0,164274.0,165788.0,167481.0,169315.0,171101.0,172937.0,174805.0,176747.0,178673.0,180825.0,183233.0,185908.0,188826.0,191843.0,194905.0,197959.0,201232.0,204724.0,208442.0,212360.0,216561.0,221069.0,225988.0,231365.0,236858.0,242320.0,247469.0,252452.0,257216.0,261645.0,265585.0,269481.0,273330.0,276752.0,279318.0,280843.0,281733.0,281850.0,281675.0,281222.0,280338.0,279298.0,278050.0,276539.0,274504.0,272119.0,269232.0,266020.0,262662.0,259418.0,256101.0,252571.0,248904.0,244880.0,240721.0,236179.0,231842.0,227219.0,223001.0,218667.0,214340.0,210049.0,205664.0,201134.0,196765.0,192669.0,189005.0,185490.0,181922.0,178748.0,175795.0,173552.0,171526.0,169697.0,168201.0,167334.0,166590.0,165980.0,165271.0,164797.0,164351.0,163838.0,163062.0,161953.0,160636.0,159221.0,157708.0,156044.0,154463.0,152847.0,151345.0,149765.0,148337.0,146976.0,145904.0,144925.0,144250.0,143732.0,143440.0,143248.0,143101.0,143068.0,143094.0,143391.0,143874.0,144453.0,145116.0,145898.0,146792.0,147736.0,148751.0,149838.0,151101.0,152598.0,154288.0,156023.0,157781.0,159726.0,161685.0,163796.0,165969.0,168193.0,170184.0,172072.0,173785.0,175381.0,176735.0,178058.0,179186.0,180228.0,181107.0,181976.0,182600.0,183313.0,184304.0,185448.0,186589.0,187641.0,188805.0,189963.0,191128.0,192337.0,193642.0,194882.0,196297.0,197766.0,199237.0,200532.0,201975.0,203512.0,205156.0,206566.0,207986.0,209326.0,210815.0,212387.0,213892.0,215255.0,216506.0,217937.0,219318.0,220784.0,222128.0,223543.0,225072.0,226592.0,228108.0,229478.0,230962.0,232398.0,233838.0,235197.0,236563.0,237597.0,238740.0,240128.0,241719.0,243365.0,244794.0,246172.0,247342.0,248473.0,249517.0,250612.0,251770.0,252846.0,253569.0,253988.0,254370.0,254892.0,255701.0,256683.0,257288.0,257746.0,258253.0,259043.0,259794.0,260778.0,262048.0,263474.0,264866.0,266197.0,267493.0,268802.0,270602.0
21,4,Illinois,State,IL,140964.0,140708.0,140385.0,140002.0,139477.0,139164.0,138730.0,139189.0,139897.0,141373.0,142589.0,143514.0,143828.0,143821.0,143950.0,143824.0,143968.0,143766.0,143507.0,141460.0,138900.0,135099.0,132082.0,129854.0,128980.0,128806.0,128702.0,128658.0,128594.0,128528.0,128813.0,130005.0,131721.0,133993.0,135930.0,137411.0,138088.0,138465.0,138852.0,139362.0,139795.0,140544.0,141350.0,142131.0,142652.0,143286.0,144064.0,144902.0,145913.0,146924.0,147941.0,148845.0,149727.0,150572.0,151367.0,152280.0,153258.0,154262.0,155296.0,156381.0,157420.0,158328.0,159250.0,160234.0,161351.0,162414.0,163384.0,164302.0,165298.0,166369.0,167453.0,168402.0,169293.0,170223.0,171324.0,172270.0,173264.0,174208.0,175385.0,176513.0,177587.0,178616.0,179546.0,180649.0,181719.0,182925.0,183974.0,185142.0,186121.0,187056.0,187936.0,189042.0,190325.0,191579.0,192762.0,193804.0,195037.0,196220.0,197444.0,198731.0,200124.0,201706.0,203170.0,204552.0,205695.0,206929.0,208324.0,209862.0,211213.0,212574.0,213910.0,215375.0,216833.0,218347.0,219877.0,221360.0,223029.0,224652.0,226150.0,227513.0,228771.0,230073.0,231165.0,232226.0,233098.0,233868.0,234440.0,235067.0,235501.0,235868.0,236090.0,236428.0,236909.0,237480.0,237336.0,237209.0,236418.0,236201.0,235404.0,235063.0,234248.0,233733.0,233026.0,232174.0,231297.0,229085.0,228324.0,225906.0,225164.0,222447.0,221172.0,218457.0,216826.0,214190.0,212016.0,208976.0,205892.0,203569.0,201011.0,199193.0,196737.0,194882.0,193400.0,192189.0,190612.0,189364.0,188258.0,188099.0,187531.0,187235.0,185891.0,185800.0,184742.0,184832.0,182749.0,181670.0,179927.0,178984.0,177115.0,175525.0,173937.0,172725.0,171594.0,169751.0,168470.0,166651.0,166238.0,165178.0,164659.0,162937.0,162068.0,160648.0,159916.0,158423.0,158093.0,157642.0,157665.0,157260.0,156664.0,156119.0,155615.0,155962.0,156508.0,157094.0,157756.0,158637.0,159245.0,160156.0,160753.0,161937.0,163032.0,164603.0,165990.0,167535.0,168332.0,169355.0,169955.0,170852.0,171236.0,171404.0,171816.0,172527.0,173265.0,173678.0,174188.0,174466.0,175016.0,175391.0,175746.0,175847.0,176333.0,177081.0,177829.0,178046.0,178331.0,178573.0,178907.0,179142.0,179425.0,179872.0,180457.0,181478.0,182360.0,183114.0,183629.0,184279.0,185033.0,185760.0,186387.0,187089.0,187948.0,188874.0,189859.0,190612.0,191488.0,192303.0,193093.0,193718.0,194261.0,194947.0,195707.0,196557.0,197347.0,198205.0,199050.0,199718.0,200108.0,200495.0,201035.0,201720.0,202175.0,202507.0,202935.0,203391.0,203852.0,204101.0,204220.0,204533.0,204877.0,205373.0,205846.0,206240.0,206436.0,206381.0,206244.0,206218.0,206250.0,206398.0,206664.0,206943.0,207355.0,207707.0,208053.0,208455.0,209183.0,210192.0
47,5,Pennsylvania,State,PA,97246.0,97184.0,97122.0,97022.0,96929.0,96888.0,96857.0,96901.0,96933.0,97020.0,97123.0,97259.0,97359.0,97467.0,97629.0,97849.0,98121.0,98372.0,98649.0,98784.0,98949.0,99051.0,99251.0,99475.0,99791.0,100083.0,100312.0,100447.0,100562.0,100654.0,100753.0,101001.0,101293.0,101640.0,101819.0,101918.0,101979.0,102112.0,102295.0,102538.0,102765.0,103036.0,103312.0,103563.0,103827.0,104070.0,104392.0,104777.0,105213.0,105726.0,106227.0,106716.0,107195.0,107640.0,108079.0,108455.0,108848.0,109268.0,109765.0,110295.0,110820.0,111287.0,111780.0,112284.0,112738.0,113176.0,113617.0,114106.0,114591.0,115071.0,115625.0,116164.0,116740.0,117310.0,117935.0,118578.0,119211.0,119830.0,120477.0,121252.0,122041.0,122881.0,123609.0,124400.0,125206.0,126034.0,126847.0,127660.0,128561.0,129523.0,130454.0,131326.0,132219.0,133177.0,134083.0,134952.0,135777.0,136891.0,137992.0,139131.0,140270.0,141446.0,142767.0,143992.0,145313.0,146518.0,147898.0,149285.0,150779.0,151946.0,153147.0,154393.0,155742.0,157152.0,158573.0,160165.0,161691.0,163169.0,164538.0,165872.0,167062.0,168145.0,169137.0,170132.0,171133.0,172153.0,172979.0,173656.0,174175.0,174669.0,175053.0,175404.0,175821.0,176297.0,176814.0,177163.0,177468.0,177616.0,177917.0,178179.0,178389.0,178517.0,178665.0,178789.0,178740.0,178582.0,178229.0,177888.0,177424.0,176946.0,176259.0,175548.0,174907.0,174350.0,173717.0,172972.0,172185.0,171598.0,171116.0,170688.0,170230.0,169848.0,169603.0,169378.0,169240.0,169198.0,169358.0,169583.0,169895.0,170099.0,170302.0,170446.0,170515.0,170462.0,170188.0,169759.0,169079.0,168271.0,167352.0,166502.0,165700.0,164946.0,164204.0,163369.0,162556.0,161739.0,161115.0,160693.0,160479.0,160283.0,160040.0,159742.0,159409.0,159085.0,158798.0,158635.0,158573.0,158504.0,158397.0,158315.0,158254.0,158283.0,158344.0,158491.0,158685.0,158895.0,159118.0,159416.0,159738.0,160142.0,160565.0,160932.0,161273.0,161522.0,161827.0,162046.0,162290.0,162518.0,162716.0,162780.0,162816.0,162972.0,163214.0,163411.0,163527.0,163647.0,163797.0,164015.0,164188.0,164330.0,164620.0,165046.0,165587.0,165862.0,166038.0,166228.0,166565.0,166954.0,167304.0,167567.0,167987.0,168550.0,168921.0,169150.0,169236.0,169680.0,170165.0,170738.0,171180.0,171653.0,172197.0,172918.0,173414.0,173860.0,174283.0,175003.0,175780.0,176531.0,177265.0,178005.0,178820.0,179673.0,180437.0,181185.0,182051.0,182959.0,184202.0,185278.0,186370.0,187023.0,187603.0,188050.0,188606.0,189158.0,189854.0,190532.0,191301.0,192058.0,192593.0,193084.0,193812.0,194671.0,195422.0,195870.0,196306.0,196892.0,197530.0,198195.0,198834.0,199542.0,200340.0,201268.0,202066.0,203047.0,204229.0,205792.0
44,6,Ohio,State,OH,93282.0,93397.0,93547.0,93860.0,94185.0,94482.0,94743.0,95036.0,95337.0,95645.0,95949.0,96263.0,96566.0,96871.0,97157.0,97449.0,97751.0,98089.0,98453.0,98766.0,99067.0,99342.0,99637.0,99945.0,100315.0,100724.0,101118.0,101451.0,101772.0,102113.0,102506.0,102908.0,103318.0,103767.0,104194.0,104551.0,104814.0,105095.0,105439.0,105792.0,106082.0,106350.0,106631.0,106967.0,107318.0,107681.0,108061.0,108528.0,109069.0,109606.0,110051.0,110517.0,111064.0,111655.0,112157.0,112607.0,113050.0,113480.0,113922.0,114344.0,114764.0,115142.0,115550.0,115945.0,116310.0,116619.0,116961.0,117322.0,117680.0,118021.0,118334.0,118626.0,118897.0,119171.0,119472.0,119769.0,120074.0,120370.0,120680.0,120966.0,121258.0,121569.0,121937.0,122316.0,122689.0,123053.0,123389.0,123752.0,124112.0,124518.0,124928.0,125406.0,125877.0,126336.0,126701.0,127063.0,127386.0,127758.0,128139.0,128507.0,128875.0,129212.0,129571.0,129855.0,130150.0,130430.0,130761.0,131089.0,131483.0,131869.0,132255.0,132597.0,132893.0,133196.0,133464.0,133775.0,134056.0,134358.0,134681.0,134987.0,135221.0,135361.0,135486.0,135608.0,135725.0,135799.0,135868.0,135888.0,135825.0,135753.0,135662.0,135570.0,135478.0,135434.0,135263.0,135029.0,134726.0,134461.0,134130.0,133806.0,133578.0,133319.0,132915.0,132503.0,132127.0,131735.0,131384.0,130947.0,130536.0,130065.0,129689.0,129273.0,128777.0,128142.0,127626.0,126998.0,126287.0,125432.0,124671.0,124101.0,123641.0,123202.0,122738.0,122299.0,121954.0,121775.0,121595.0,121506.0,121413.0,121502.0,121444.0,121382.0,121205.0,121001.0,120568.0,120067.0,119495.0,118921.0,118292.0,117619.0,117056.0,116468.0,115972.0,115323.0,114710.0,114133.0,113782.0,113502.0,113237.0,112920.0,112650.0,112439.0,112173.0,111885.0,111700.0,111618.0,111506.0,111331.0,111193.0,111164.0,111222.0,111283.0,111321.0,111392.0,111594.0,111886.0,112130.0,112400.0,112736.0,113175.0,113571.0,113962.0,114258.0,114662.0,115012.0,115308.0,115334.0,115292.0,115251.0,115320.0,115456.0,115672.0,115928.0,116085.0,116297.0,116446.0,116754.0,117138.0,117701.0,118303.0,118847.0,119304.0,119778.0,120226.0,120672.0,121097.0,121505.0,121902.0,122274.0,122611.0,123024.0,123433.0,123958.0,124438.0,124875.0,125297.0,125765.0,126309.0,126883.0,127474.0,128122.0,128833.0,129576.0,130263.0,130892.0,131546.0,132204.0,132885.0,133494.0,134252.0,135046.0,135941.0,136718.0,137448.0,137950.0,138618.0,139353.0,140347.0,141262.0,142090.0,142861.0,143439.0,143964.0,144483.0,145232.0,146014.0,146863.0,147629.0,148397.0,148957.0,149596.0,150259.0,151002.0,151550.0,152153.0,152735.0,153332.0,153946.0,154662.0,155425.0,156216.0,157085.0,157988.0,158967.0,159987.0,161293.0
