RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394982,22,"Pittsburgh, PA",Msa,PA,5000.0,5000.0,5000.0,5000.0,5033.3333,5200.0,5500.0,5600.0,5466.6667,5200.0,5066.6667,5033.3333,5000.0,5000.0,5000.0,5000.0,5033.3333,5100.0,5366.6667,5666.6667,5641.6667,5408.3333,5108.3333,5066.6667,5033.3333,5000.0,5033.3333,5333.3333,5350.0,6066.6667,6433.3333,7250.0,7300.0
394998,23,"Portland, OR",Msa,OR,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9455.0,9455.0,9455.0,10000.0,10000.0,10000.0,10000.0,10033.3333,10033.3333
394458,24,"Charlotte, NC",Msa,NC,6300.0,5666.6667,6033.3333,7366.6667,8033.3333,8733.3333,8400.0,8233.3333,7200.0,6533.3333,6333.3333,6000.0,5633.3333,5000.0,5000.0,5033.3333,5333.3333,5666.6667,5966.6667,5700.0,5366.6667,5033.3333,5000.0,5000.0,5000.0,5000.0,5333.3333,5666.6667,5666.6667,5366.6667,5700.0,6700.0,8300.0
395045,25,"Sacramento, CA",Msa,CA,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10016.6667,10016.6667,10016.6667,10000.0,10033.3333,10366.3333
395055,26,"San Antonio, TX",Msa,TX,5000.0,5000.0,5000.0,5000.0,5000.0,5003.3333,5003.3333,5031.1667,5027.8333,5027.8333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.0
394943,27,"Orlando, FL",Msa,FL,5500.0,5200.0,5400.0,6033.3333,7000.0,7333.3333,7333.3333,6666.6667,6033.3333,5400.0,5100.0,5066.6667,5033.3333,5010.5,5043.8333,5077.1667,5100.0,5366.6667,5666.6667,5800.0,5833.3333,5700.0,5566.6667,5233.3333,5033.3333,5000.0,5033.3333,5700.0,5733.3333,5700.0,5100.6667,5100.6667,5434.0
394466,28,"Cincinnati, OH",Msa,OH,5000.0,5000.0,5000.0,5033.3333,5866.6667,7033.3333,7833.3333,7333.3333,6466.6667,5933.3333,5766.6667,5500.0,5200.0,5033.3333,5033.3333,5833.3333,7166.6667,8233.3333,8666.6667,8333.3333,7900.0,7000.0,6033.3333,5500.0,5200.0,5200.0,5733.3333,7033.3333,7333.3333,7633.3333,7666.6667,9000.0,9700.0
394475,29,"Cleveland, OH",Msa,OH,5033.3333,5033.3333,5000.0,5133.3333,5433.3333,5870.3333,6237.0,6270.3333,5966.6667,5500.0,5284.5,5151.1667,5117.8333,5000.0,5033.3333,5166.6667,5833.3333,6383.3333,6950.0,6616.6667,6333.3333,5666.6667,5366.6667,5066.6667,5033.3333,5000.0,5133.3333,5466.6667,5766.6667,6266.6667,6700.0,7766.6667,8116.6667
394735,30,"Kansas City, MO",Msa,MO,5033.3333,5000.0,5000.0,5166.6667,5650.0,6423.3333,6923.3333,6773.3333,6150.0,5816.6667,5516.6667,5400.0,5066.6667,5066.6667,5066.6667,5400.0,6008.3333,6641.6667,6808.3333,6666.6667,6033.3333,5750.0,5416.6667,5416.6667,5200.0,5066.6667,5366.6667,6183.3333,6316.6667,6550.0,7141.6667,8341.6667,9116.8333
394775,31,"Las Vegas, NV",Msa,NV,5066.6667,5166.6667,5466.6667,5650.0,6350.0,6350.0,6833.3333,6296.0,6062.6667,5396.0,5100.0,5000.0,4968.3333,4968.0,4968.0,4999.6667,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5300.0,5633.3333,5633.3333,5333.3333,5000.0,5033.3333,5033.3333
