RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31
102001,0,United States,Country,"",197096.0,196559.0,195484.0,193576.0,191531.0,189331.0,187598.0,186236.0,184376.0,181441.0,179160.0,177723.0,178312.0,176522.0,175687.0,175033.0,174291.0,173552.0,173430.0,172954.0,173228.0,175000.0,176243.0,177095.0,176243.0,175373.0,174028.0,174673.0,175998.0,177833.0,177631.0,177223.0,176957.0,176742.0,176323.0,174561.0,173156.0,171450.0,170749.0,169775.0,168937.0,168371.0,168445.0,168748.0,168619.0,168145.0,168136.0,169138.0,171614.0,173542.0,174975.0,175358.0,176120.0,177065.0,178272.0,180078.0,181501.0,182902.0,183694.0,185346.0,187037.0,189319.0,191580.0,193872.0,195002.0,195409.0,196143.0,196104.0,196767.0,197062.0,198395.0,198747.0,198763.0,198780.0,199115.0,199849.0,201306.0,202406.0,203192.0,203939.0,204991.0,206321.0,207572.0,209315.0,210688.0,212033.0,212788.0,213679.0,213911.0,214559.0,214736.0,215718.0,216889.0,217994.0,218186.0,218058.0,218988.0,220302.0,221525.0,222323.0,223599.0,224676.0,226580.0,227662.0,228764.0,229353.0,230108.0,230804.0,231482.0,232027.0,233318.0,234296.0,235590.0,237112.0,238220.0,239748.0,240410.0,241755.0,243590.0,245357.0,246338.0,246723.0,246815.0,246623.0,245199.0,246762.0,247470.0,248635.0,249966.0,251465.0,251194.0,251276.0,251719.0,254817.0,257181.0,257457.0,254835.0,259211.0,260052.0,260517.0,261305.0,261835.0,263477.0,264906.0,266390.0,266156.0,266458.0,268528.0
394913,1,"New York, NY",Msa,NY,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",377942.0,375528.0,373233.0,370300.0,368628.0,368200.0,366369.0,366963.0,363097.0,359710.0,356558.0,354907.0,354520.0,355663.0,359355.0,361794.0,363157.0,360593.0,358131.0,355282.0,356141.0,358295.0,360212.0,359996.0,359858.0,359050.0,357910.0,362337.0,365348.0,369775.0,371981.0,374750.0,377312.0,376947.0,375978.0,375717.0,377379.0,377855.0,378121.0,374996.0,375322.0,376923.0,379913.0,379170.0,378123.0,379559.0,381880.0,385857.0,385925.0,387311.0,385201.0,385923.0,385546.0,384663.0,383925.0,385939.0,387045.0,387103.0,387513.0,388142.0,389454.0,388820.0,389855.0,389540.0,389271.0,389513.0,391183.0,391752.0,394234.0,395198.0,397457.0,396884.0,398126.0,399527.0,403229.0,404522.0,406513.0,407705.0,408068.0,409601.0,407400.0,407858.0,406899.0,407825.0,407126.0,408908.0,412078.0,416945.0,420113.0,421297.0,420966.0,419730.0,420888.0,421659.0,422428.0,423839.0,423613.0,423029.0,420315.0,420907.0,421732.0,424627.0,421794.0,426991.0,429597.0,431642.0,434238.0,436012.0,439466.0,442188.0,445515.0,446219.0,447527.0,448475.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,544901.0,533389.0,520011.0,503319.0,492739.0,479836.0,470699.0,460088.0,455128.0,444528.0,442509.0,436310.0,424059.0,422666.0,429576.0,436522.0,438772.0,439748.0,440594.0,442648.0,438938.0,440240.0,434300.0,434606.0,424490.0,426864.0,421186.0,423461.0,421355.0,427570.0,426996.0,427270.0,424584.0,424558.0,422836.0,421554.0,417973.0,414164.0,411094.0,409608.0,407737.0,405091.0,400473.0,397197.0,393165.0,393734.0,395910.0,400122.0,403903.0,405380.0,406776.0,406876.0,411249.0,416324.0,425711.0,434623.0,445007.0,449505.0,453166.0,459762.0,473377.0,487263.0,498193.0,503563.0,508484.0,511552.0,513106.0,515737.0,520884.0,524962.0,530491.0,531651.0,532169.0,532107.0,534821.0,541471.0,546578.0,549854.0,554388.0,555128.0,554982.0,555617.0,560786.0,565201.0,567939.0,566746.0,567640.0,568768.0,570699.0,572464.0,573315.0,578637.0,585380.0,592460.0,594082.0,596145.0,598306.0,603941.0,607671.0,607831.0,610287.0,613127.0,619433.0,622557.0,624852.0,628242.0,628624.0,630587.0,632201.0,636926.0,640562.0,644873.0,648191.0,653107.0,655284.0,658231.0,661938.0,664304.0,671136.0,673630.0,677795.0,682932.0,686846.0,688098.0,683515.0,689022.0,692321.0,691736.0,685896.0,681165.0,677810.0,682172.0,689494.0,694633.0,697322.0,694874.0,686630.0,696657.0,697636.0,701496.0,709206.0,716641.0,721740.0,722797.0,720978.0,719790.0,721472.0,728408.0
394463,3,"Chicago, IL",Msa,IL,260386.0,256635.0,254995.0,252952.0,251065.0,248280.0,243583.0,239160.0,235557.0,231375.0,226474.0,222250.0,222261.0,220006.0,216087.0,212855.0,209246.0,207476.0,206471.0,207243.0,206418.0,206245.0,206689.0,208949.0,208615.0,210379.0,209067.0,207265.0,205651.0,204043.0,206535.0,206129.0,205989.0,206869.0,207788.0,203807.0,198205.0,191516.0,188862.0,188377.0,189351.0,189109.0,186888.0,183732.0,182798.0,179830.0,178828.0,179450.0,183125.0,184454.0,185835.0,184720.0,183607.0,181380.0,179543.0,181415.0,182336.0,185070.0,185047.0,186296.0,187523.0,190419.0,193114.0,196662.0,198675.0,200455.0,201379.0,201996.0,201862.0,201577.0,201555.0,201936.0,201126.0,201414.0,202796.0,204384.0,207474.0,208974.0,209741.0,208818.0,208183.0,207939.0,208314.0,208608.0,209924.0,212115.0,213158.0,213412.0,211819.0,212769.0,214661.0,215452.0,217259.0,217495.0,218388.0,218551.0,220234.0,221819.0,221807.0,222097.0,222919.0,223086.0,223997.0,225646.0,226826.0,228580.0,230024.0,232876.0,233334.0,233147.0,233536.0,234224.0,234940.0,235887.0,235580.0,236838.0,237544.0,239770.0,240373.0,239965.0,240145.0,240947.0,242805.0,242351.0,240684.0,242136.0,242629.0,242923.0,242473.0,242786.0,243639.0,243668.0,242731.0,244615.0,246403.0,247642.0,244443.0,248050.0,249119.0,249523.0,250847.0,250882.0,251343.0,252671.0,254881.0,254821.0,254273.0,255144.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,153221.0,152943.0,152126.0,151306.0,150648.0,150158.0,149905.0,149632.0,149191.0,148866.0,148293.0,148248.0,147270.0,148100.0,149352.0,150526.0,150082.0,149876.0,149891.0,150037.0,149288.0,148452.0,148917.0,150538.0,152773.0,152065.0,151334.0,150560.0,152214.0,153133.0,153146.0,153370.0,154721.0,156201.0,156361.0,153738.0,151006.0,149325.0,149282.0,150059.0,150826.0,151626.0,152577.0,152465.0,154096.0,154904.0,156392.0,157642.0,158594.0,160167.0,160959.0,161280.0,160943.0,162337.0,163871.0,166019.0,166342.0,168032.0,168334.0,169822.0,172384.0,175197.0,176608.0,178070.0,179306.0,181010.0,181601.0,182434.0,182676.0,182622.0,184061.0,185544.0,185964.0,186031.0,187689.0,190466.0,193116.0,193869.0,194976.0,196762.0,199814.0,202463.0,203797.0,204795.0,207292.0,209413.0,211289.0,211559.0,212503.0,213380.0,214512.0,215222.0,216520.0,217341.0,219583.0,221942.0,224030.0,226330.0,228733.0,230899.0,232983.0,235462.0,238831.0,241911.0,242900.0,245249.0,247047.0,249275.0,250603.0,251790.0,252476.0,252681.0,253470.0,254425.0,255911.0,256844.0,259277.0,261038.0,262098.0,262951.0,263342.0,264859.0,265800.0,267131.0,266311.0,267131.0,266218.0,266035.0,265845.0,265231.0,265180.0,266106.0,267289.0,270262.0,271100.0,271687.0,269018.0,272862.0,274452.0,275772.0,276753.0,278163.0,279563.0,280264.0,281182.0,280274.0,281328.0,282480.0
394974,5,"Philadelphia, PA",Msa,PA,233808.0,234917.0,234345.0,234293.0,232721.0,231390.0,229399.0,229034.0,227602.0,226182.0,222869.0,221593.0,222595.0,220675.0,220049.0,218671.0,218670.0,217200.0,217536.0,216720.0,217953.0,218979.0,221903.0,223179.0,225938.0,223418.0,221853.0,220818.0,221429.0,224898.0,226256.0,225881.0,224037.0,223100.0,223070.0,222040.0,219795.0,218116.0,218406.0,218254.0,217464.0,214801.0,214256.0,214127.0,215731.0,215569.0,216142.0,214856.0,215765.0,218306.0,220241.0,221277.0,220813.0,221135.0,221432.0,224015.0,224122.0,225277.0,223750.0,224954.0,225705.0,225922.0,226719.0,227754.0,229030.0,229447.0,228392.0,227035.0,227189.0,227217.0,227224.0,227198.0,226857.0,227539.0,226781.0,226493.0,228222.0,227623.0,229538.0,229323.0,231551.0,231736.0,230968.0,230655.0,230152.0,230020.0,229613.0,229995.0,229011.0,230755.0,229756.0,230753.0,226998.0,227179.0,229468.0,231314.0,232330.0,231210.0,232518.0,233147.0,233008.0,232845.0,233737.0,234442.0,237058.0,237140.0,237027.0,235468.0,235865.0,238580.0,240352.0,240287.0,239379.0,238076.0,239092.0,239060.0,240382.0,240361.0,241695.0,242111.0,242113.0,240840.0,240018.0,240203.0,241691.0,244203.0,245326.0,245983.0,246031.0,247781.0,248677.0,251570.0,250871.0,252642.0,254329.0,258116.0,258265.0,258686.0,259227.0,260608.0,261528.0,262212.0,262940.0,262916.0,265447.0,266346.0,267227.0,266432.0
394692,6,"Houston, TX",Msa,TX,156974.0,155806.0,154664.0,153693.0,152615.0,152530.0,152344.0,151735.0,150311.0,149005.0,148355.0,148706.0,149268.0,152229.0,154556.0,156421.0,157118.0,156444.0,155766.0,155681.0,155935.0,156953.0,157739.0,157642.0,156495.0,154246.0,153280.0,151687.0,152558.0,153736.0,154835.0,156158.0,158201.0,159070.0,159958.0,159563.0,155928.0,154147.0,152341.0,153877.0,155216.0,156223.0,157607.0,157669.0,158262.0,157860.0,156990.0,157792.0,160509.0,163262.0,164410.0,164160.0,162864.0,162565.0,163973.0,167187.0,169532.0,170145.0,170681.0,172708.0,176694.0,179935.0,180962.0,181360.0,181145.0,183144.0,183554.0,185362.0,184818.0,186331.0,187916.0,188264.0,189008.0,188638.0,192966.0,194310.0,199663.0,200567.0,202904.0,202309.0,204610.0,207017.0,208862.0,210005.0,209248.0,210494.0,210634.0,212800.0,212271.0,212163.0,211754.0,210873.0,212031.0,212710.0,214311.0,214353.0,214906.0,215783.0,216630.0,218537.0,219823.0,220940.0,220485.0,222631.0,223846.0,224899.0,224365.0,225508.0,226157.0,226352.0,226320.0,225867.0,225586.0,227330.0,230327.0,232092.0,230046.0,229496.0,230441.0,232195.0,234027.0,236047.0,236043.0,235346.0,233977.0,234978.0,235000.0,235182.0,237288.0,237598.0,237414.0,238240.0,239465.0,242343.0,243434.0,242641.0,241877.0,245347.0,245702.0,245990.0,246732.0,248276.0,249828.0,249990.0,249879.0,248522.0,249475.0,252242.0
395209,7,"Washington, DC",Msa,DC,399704.0,396013.0,392754.0,385936.0,378699.0,369899.0,362472.0,356010.0,351729.0,351060.0,347737.0,344700.0,337732.0,333826.0,330326.0,330899.0,332709.0,334301.0,335253.0,333991.0,333213.0,329535.0,327784.0,327976.0,330098.0,330893.0,331000.0,333344.0,334808.0,340071.0,345817.0,353507.0,356202.0,353641.0,357271.0,356984.0,359472.0,358171.0,357290.0,355870.0,355858.0,357769.0,355126.0,352699.0,349628.0,352705.0,352676.0,356208.0,359005.0,362060.0,364978.0,366794.0,368294.0,367716.0,369703.0,372577.0,376239.0,377664.0,377576.0,380221.0,382839.0,385883.0,388244.0,389879.0,391412.0,391816.0,392659.0,393229.0,393066.0,396145.0,396674.0,395051.0,390428.0,392860.0,396153.0,401189.0,402006.0,399863.0,398999.0,397376.0,401492.0,400603.0,402362.0,404010.0,405937.0,404869.0,400697.0,395942.0,394004.0,396830.0,399292.0,403737.0,400475.0,398062.0,397518.0,397417.0,401758.0,400042.0,402114.0,402486.0,403411.0,403205.0,404542.0,403464.0,406561.0,408466.0,410227.0,407872.0,406569.0,408698.0,411393.0,412080.0,411995.0,413229.0,412496.0,411629.0,411841.0,415954.0,416961.0,418922.0,417766.0,420059.0,419388.0,419188.0,420899.0,427622.0,430870.0,431545.0,432119.0,433428.0,434401.0,433610.0,430936.0,433912.0,438543.0,438862.0,434433.0,436524.0,436922.0,439854.0,442128.0,442226.0,443965.0,447292.0,453153.0,452691.0,452235.0,455302.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,308743.0,303488.0,300233.0,293855.0,289360.0,282340.0,275931.0,268083.0,261456.0,254114.0,248571.0,242872.0,240721.0,235685.0,229860.0,228047.0,223438.0,221975.0,217474.0,216454.0,215460.0,215957.0,214066.0,213878.0,210825.0,208640.0,203163.0,200788.0,200413.0,201796.0,205970.0,207508.0,206492.0,205288.0,204405.0,202463.0,200897.0,200730.0,202998.0,200431.0,196157.0,190361.0,188246.0,188434.0,189148.0,188804.0,190118.0,189981.0,191187.0,190378.0,192322.0,194760.0,198121.0,202247.0,206781.0,208111.0,211363.0,213750.0,217097.0,221023.0,226385.0,232062.0,235182.0,238183.0,242246.0,245659.0,245813.0,249106.0,250213.0,253472.0,253351.0,256033.0,257638.0,260565.0,262590.0,264952.0,265953.0,266581.0,267882.0,269078.0,270992.0,272357.0,274285.0,275672.0,276199.0,275652.0,275054.0,275510.0,276370.0,277202.0,278133.0,279249.0,281878.0,283205.0,284150.0,282654.0,283084.0,285901.0,288937.0,291433.0,290524.0,293189.0,295403.0,296326.0,295380.0,294971.0,299539.0,302785.0,306236.0,305643.0,306996.0,307826.0,312048.0,313495.0,312969.0,314128.0,315451.0,319725.0,320055.0,323328.0,324884.0,326497.0,327807.0,326631.0,325989.0,326774.0,330355.0,332636.0,333332.0,331757.0,329303.0,328388.0,327240.0,329580.0,330984.0,332679.0,331214.0,335303.0,335456.0,336109.0,338439.0,341047.0,345230.0,347202.0,350068.0,351026.0,352542.0,355230.0
394347,9,"Atlanta, GA",Msa,GA,197440.0,195013.0,192658.0,189589.0,186486.0,182515.0,178366.0,174519.0,170552.0,168892.0,168746.0,169414.0,165548.0,161545.0,159606.0,160120.0,160851.0,160213.0,160427.0,159814.0,159651.0,153997.0,150185.0,147268.0,149593.0,152655.0,151372.0,147477.0,141623.0,140928.0,139691.0,140681.0,142079.0,147189.0,146589.0,141781.0,135149.0,131386.0,131162.0,132884.0,139492.0,143957.0,147816.0,147974.0,146465.0,145643.0,145705.0,149962.0,155100.0,159116.0,163052.0,164105.0,164630.0,164750.0,164641.0,167597.0,169942.0,171602.0,176496.0,181020.0,186399.0,187779.0,189091.0,191850.0,192314.0,191950.0,192300.0,192253.0,194838.0,195671.0,195875.0,196006.0,195192.0,196961.0,197607.0,198563.0,200089.0,201474.0,202597.0,202089.0,200798.0,202325.0,204892.0,206231.0,207019.0,208038.0,209477.0,210258.0,209742.0,210579.0,210412.0,212033.0,213961.0,215114.0,214056.0,212911.0,213973.0,215077.0,214878.0,214525.0,214452.0,214965.0,215970.0,217898.0,219446.0,220216.0,221018.0,223239.0,223413.0,223207.0,223688.0,225652.0,228324.0,229220.0,230894.0,232340.0,234996.0,237193.0,239371.0,240795.0,242950.0,245350.0,247005.0,246450.0,245184.0,247939.0,251172.0,253151.0,252574.0,252574.0,251615.0,250538.0,248445.0,251989.0,255720.0,258400.0,256390.0,258630.0,258054.0,258311.0,259972.0,261605.0,264036.0,266632.0,269945.0,268959.0,268089.0,268803.0
394404,10,"Boston, MA",Msa,MA,368247.0,369721.0,364705.0,361252.0,356340.0,351885.0,348539.0,345150.0,338937.0,334977.0,331124.0,330220.0,330987.0,325714.0,327178.0,323990.0,323208.0,324904.0,327809.0,330061.0,339177.0,344275.0,350701.0,347349.0,345542.0,341302.0,343327.0,348464.0,354765.0,353852.0,352755.0,351217.0,347538.0,342698.0,337543.0,340704.0,342600.0,344181.0,339956.0,340427.0,338101.0,343572.0,338770.0,338652.0,331448.0,332208.0,331189.0,335424.0,337008.0,340692.0,343617.0,343458.0,342805.0,336745.0,339124.0,341078.0,346355.0,345748.0,347166.0,344898.0,350229.0,350776.0,355091.0,355507.0,358197.0,362578.0,365626.0,366110.0,367291.0,369315.0,369901.0,370198.0,365524.0,367867.0,368009.0,371817.0,372303.0,372741.0,374346.0,375810.0,378966.0,381686.0,385337.0,386572.0,387066.0,385593.0,384618.0,385830.0,387842.0,389134.0,389518.0,390515.0,391760.0,393045.0,392662.0,393522.0,397099.0,400816.0,403531.0,403613.0,404449.0,407673.0,407592.0,411677.0,413633.0,417335.0,419076.0,423578.0,424807.0,424513.0,423999.0,424819.0,427329.0,430669.0,437849.0,441579.0,443812.0,442756.0,444028.0,442049.0,445290.0,449049.0,457248.0,460015.0,460823.0,459928.0,459267.0,458978.0,457563.0,460010.0,461023.0,462961.0,459981.0,464650.0,468190.0,473085.0,467373.0,474390.0,476869.0,479924.0,484987.0,488330.0,492149.0,496334.0,502453.0,502990.0,502532.0,503556.0
395057,11,"San Francisco, CA",Msa,CA,615920.0,595106.0,567425.0,540505.0,514804.0,489775.0,466223.0,441947.0,423854.0,408771.0,401002.0,392151.0,369855.0,371550.0,387184.0,398140.0,409321.0,421580.0,434530.0,449159.0,452618.0,452908.0,452770.0,455403.0,446368.0,445926.0,442189.0,446713.0,448631.0,450267.0,448208.0,446953.0,448800.0,446350.0,441938.0,442269.0,431574.0,422208.0,412543.0,406379.0,408306.0,408234.0,410151.0,406834.0,405312.0,411362.0,415890.0,416614.0,420407.0,428803.0,437954.0,447791.0,448910.0,455830.0,462575.0,477975.0,492552.0,498042.0,504989.0,513924.0,537146.0,559751.0,577458.0,584315.0,587838.0,588791.0,592307.0,597256.0,599174.0,604114.0,607983.0,616567.0,617523.0,615407.0,617028.0,621871.0,635868.0,644618.0,653957.0,651210.0,652450.0,654602.0,663479.0,670764.0,671451.0,671626.0,663668.0,665213.0,668776.0,677160.0,677230.0,682577.0,690843.0,705733.0,704666.0,699615.0,693534.0,697269.0,711257.0,718980.0,717990.0,715333.0,715584.0,722902.0,728410.0,733486.0,740617.0,745154.0,758125.0,762337.0,764167.0,762439.0,771426.0,778251.0,786709.0,798978.0,807063.0,805677.0,807120.0,820142.0,830514.0,839649.0,842385.0,847168.0,836904.0,849977.0,848728.0,844836.0,830762.0,827985.0,832502.0,836626.0,840791.0,844812.0,848215.0,831714.0,807779.0,834108.0,836922.0,838409.0,850710.0,859242.0,860945.0,858015.0,854669.0,853499.0,856141.0,873784.0
394532,12,"Detroit, MI",Msa,MI,140806.0,139135.0,138072.0,136102.0,135538.0,133426.0,131643.0,129180.0,125868.0,122536.0,120011.0,118279.0,116728.0,114084.0,111069.0,110509.0,109618.0,110165.0,110123.0,108970.0,110972.0,112264.0,113502.0,112545.0,113737.0,114203.0,113575.0,111277.0,106531.0,103357.0,101172.0,103123.0,102506.0,102790.0,101948.0,102350.0,101903.0,100859.0,101531.0,102410.0,104039.0,105509.0,105991.0,105453.0,103997.0,103939.0,102606.0,103297.0,104679.0,107960.0,110687.0,112621.0,115180.0,115980.0,118087.0,119685.0,122866.0,124042.0,126687.0,128464.0,130369.0,131085.0,131803.0,134630.0,137721.0,140477.0,142157.0,142998.0,144582.0,146024.0,148117.0,148176.0,149063.0,148622.0,149198.0,148538.0,147834.0,149400.0,149529.0,150885.0,149769.0,151430.0,151394.0,153626.0,153755.0,155801.0,156670.0,157702.0,158655.0,158918.0,159251.0,159669.0,160180.0,162061.0,162393.0,163630.0,163255.0,164788.0,165361.0,166975.0,167477.0,167458.0,169365.0,169982.0,172107.0,170518.0,171691.0,170314.0,173391.0,172834.0,174560.0,173606.0,174081.0,174256.0,175560.0,176140.0,178278.0,179039.0,179760.0,180364.0,180155.0,182352.0,183003.0,182462.0,181360.0,181135.0,181259.0,181726.0,183466.0,184284.0,185625.0,188063.0,187673.0,190727.0,192397.0,194926.0,191734.0,197498.0,198538.0,199897.0,199196.0,200617.0,201280.0,201718.0,203884.0,203005.0,203449.0,204252.0
395025,13,"Riverside, CA",Msa,CA,320406.0,311627.0,303811.0,294264.0,283366.0,274875.0,267014.0,258973.0,250922.0,241171.0,235242.0,229148.0,222804.0,218817.0,215265.0,213703.0,215658.0,214896.0,215500.0,216172.0,216857.0,217328.0,215637.0,214977.0,209546.0,210437.0,210272.0,211500.0,211198.0,210737.0,207534.0,205830.0,204650.0,207234.0,207542.0,207492.0,204917.0,204049.0,202140.0,201299.0,200736.0,201004.0,201241.0,199426.0,197412.0,197178.0,198576.0,201528.0,203418.0,203881.0,204532.0,205753.0,205721.0,207723.0,210603.0,217310.0,223157.0,228000.0,230534.0,233815.0,238864.0,244327.0,249580.0,253906.0,259496.0,263714.0,267923.0,269058.0,271474.0,273406.0,276820.0,277982.0,278120.0,280584.0,282602.0,283697.0,284333.0,284868.0,286403.0,289748.0,292182.0,293507.0,295235.0,296890.0,299445.0,299222.0,301896.0,305521.0,308518.0,310323.0,311707.0,312974.0,314472.0,315506.0,315530.0,317632.0,320907.0,325104.0,325572.0,326249.0,327323.0,331353.0,332897.0,334721.0,336231.0,338340.0,340758.0,342712.0,345096.0,346583.0,349070.0,350436.0,352904.0,352034.0,354436.0,355620.0,359262.0,363277.0,367314.0,369208.0,368557.0,367828.0,368209.0,368639.0,367345.0,370703.0,369740.0,370693.0,370241.0,370569.0,369945.0,370094.0,373685.0,376400.0,378581.0,376440.0,373317.0,380327.0,382803.0,384450.0,386304.0,387420.0,389220.0,391483.0,392267.0,393904.0,395378.0,400300.0
394976,14,"Phoenix, AZ",Msa,AZ,235551.0,232015.0,228010.0,222855.0,218194.0,211607.0,206941.0,200510.0,195052.0,187864.0,182757.0,177983.0,175174.0,169397.0,164594.0,162072.0,159118.0,158893.0,156295.0,156243.0,154623.0,155351.0,154079.0,154068.0,154152.0,153339.0,151968.0,150269.0,148166.0,146688.0,145541.0,144640.0,144205.0,143824.0,143262.0,140378.0,137240.0,133462.0,131749.0,130081.0,130581.0,130971.0,131594.0,132580.0,134852.0,137608.0,139947.0,143063.0,147292.0,152851.0,156932.0,159967.0,162724.0,165639.0,168846.0,171919.0,174325.0,177039.0,180035.0,183950.0,187913.0,191086.0,193603.0,196929.0,198666.0,201590.0,203414.0,205727.0,206148.0,207149.0,207371.0,208702.0,207895.0,207832.0,208039.0,209190.0,211633.0,211303.0,211574.0,210583.0,213229.0,214617.0,216765.0,217257.0,218270.0,220156.0,221622.0,223715.0,223894.0,225366.0,226370.0,228724.0,230351.0,231974.0,233762.0,234451.0,236801.0,237922.0,239681.0,239037.0,240424.0,242947.0,246250.0,247807.0,248034.0,248075.0,248432.0,249724.0,251152.0,251910.0,253340.0,254927.0,257137.0,257379.0,258540.0,259984.0,262029.0,264354.0,267249.0,269601.0,270410.0,272155.0,273879.0,276441.0,275860.0,278104.0,278021.0,280192.0,281749.0,284115.0,283404.0,284048.0,285287.0,290097.0,292384.0,293099.0,291499.0,296119.0,298916.0,300194.0,301958.0,303078.0,306226.0,308493.0,311007.0,310597.0,311972.0,314194.0
395078,15,"Seattle, WA",Msa,WA,375248.0,372704.0,370410.0,365129.0,361511.0,355111.0,352108.0,348675.0,345701.0,341668.0,336766.0,332955.0,331499.0,328886.0,329145.0,328505.0,326622.0,327469.0,327155.0,325613.0,322749.0,322484.0,324152.0,324586.0,323597.0,322037.0,316364.0,319882.0,320970.0,324229.0,320630.0,320545.0,321314.0,319000.0,317747.0,315335.0,311896.0,306653.0,299622.0,291294.0,286062.0,280958.0,280231.0,278243.0,277276.0,278895.0,277704.0,279829.0,283930.0,288149.0,294046.0,295779.0,299246.0,301470.0,303369.0,307019.0,307792.0,308505.0,309881.0,312055.0,316281.0,321118.0,323718.0,330024.0,332184.0,337805.0,339254.0,338948.0,338794.0,336789.0,338564.0,338804.0,339762.0,339299.0,342969.0,344211.0,346574.0,346120.0,348861.0,351740.0,354671.0,358737.0,361694.0,365370.0,367492.0,369202.0,369783.0,369686.0,373043.0,374380.0,377442.0,378344.0,380265.0,386481.0,388828.0,392643.0,390697.0,393968.0,397758.0,404286.0,408790.0,412856.0,415907.0,421315.0,425860.0,427565.0,429928.0,432048.0,438064.0,444692.0,451059.0,457109.0,461431.0,467968.0,472794.0,478421.0,484735.0,485595.0,487244.0,486468.0,496025.0,499942.0,501174.0,495791.0,489718.0,495759.0,497081.0,497068.0,494218.0,493979.0,495882.0,501787.0,501322.0,510142.0,510506.0,511515.0,500349.0,513538.0,515638.0,517918.0,522383.0,528075.0,531791.0,533615.0,534769.0,531337.0,535574.0,542488.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,229645.0,228291.0,225600.0,220979.0,217897.0,214597.0,212234.0,209218.0,207591.0,205865.0,202995.0,198718.0,194535.0,192148.0,191242.0,191738.0,189369.0,189438.0,188522.0,188893.0,186690.0,185208.0,186495.0,190281.0,194494.0,192527.0,191013.0,192438.0,195556.0,196139.0,195684.0,194691.0,195047.0,194047.0,191963.0,188509.0,184418.0,182728.0,182007.0,179246.0,176421.0,172020.0,170475.0,169460.0,168621.0,169450.0,169836.0,172180.0,173716.0,175930.0,176535.0,178446.0,179751.0,183345.0,184292.0,185421.0,186021.0,185813.0,185191.0,186012.0,189503.0,193627.0,197524.0,201140.0,203812.0,205690.0,207360.0,209204.0,210526.0,212412.0,214554.0,214740.0,213095.0,211540.0,212620.0,212888.0,214477.0,213490.0,214845.0,214605.0,216624.0,217727.0,219677.0,222240.0,224522.0,225958.0,224593.0,224355.0,223508.0,225735.0,226291.0,228856.0,230091.0,231037.0,231140.0,230228.0,231602.0,232779.0,234845.0,235792.0,237076.0,237919.0,239963.0,240921.0,240970.0,241262.0,241027.0,242560.0,243011.0,244210.0,246773.0,249068.0,251960.0,253074.0,252605.0,252574.0,254690.0,258000.0,262020.0,262663.0,263344.0,263858.0,264663.0,264861.0,263509.0,266880.0,269588.0,271912.0,272814.0,273839.0,275398.0,276989.0,277021.0,279012.0,281049.0,280878.0,278739.0,283097.0,283920.0,285058.0,286684.0,287672.0,288024.0,289578.0,292406.0,293690.0,294517.0,297369.0
